시도,시군구,읍면동,총인구수,노인인구수
전북특별자치도,군산시,옥서면,2537,1166
전북특별자치도,군산시,해신동,1889,896
전북특별자치도,군산시,월명동,4457,1900
전북특별자치도,군산시,신풍동,5790,2263
전북특별자치도,군산시,삼학동,4926,2314
전북특별자치도,군산시,중앙동,3958,1382
전북특별자치도,군산시,흥남동,11074,3101
전북특별자치도,군산시,조촌동,25941,4188
전북특별자치도,군산시,경암동,6565,2474
전북특별자치도,군산시,구암동,15776,2506
전북특별자치도,군산시,개정동,2364,902
전북특별자치도,군산시,수송동,52853,6938
전북특별자치도,군산시,나운1동,12526,3427
전북특별자치도,군산시,나운2동,20494,5277
전북특별자치도,군산시,나운3동,29830,5533
전북특별자치도,군산시,소룡동,15746,3362
전북특별자치도,군산시,미성동,10533,2696
전북특별자치도,익산시,,266967,68648
전북특별자치도,익산시,함열읍,5907,2391
전북특별자치도,익산시,오산면,6571,2513
전북특별자치도,익산시,황등면,6287,2605
전북특별자치도,익산시,함라면,1950,964
전북특별자치도,익산시,웅포면,1393,765
전북특별자치도,익산시,성당면,1695,878
전북특별자치도,익산시,용안면,2327,1261
전북특별자치도,익산시,낭산면,2670,1262
전북특별자치도,익산시,망성면,2644,1436
전북특별자치도,익산시,여산면,2893,1281
전북특별자치도,익산시,금마면,5007,1758
전북특별자치도,익산시,왕궁면,4991,2026
전북특별자치도,익산시,춘포면,4241,1709
전북특별자치도,익산시,삼기면,2339,1048
전북특별자치도,익산시,용동면,1349,779
전북특별자치도,익산시,중앙동,2985,1127
전북특별자치도,익산시,평화동,5578,1427
전북특별자치도,익산시,인화동,5769,2167
전북특별자치도,익산시,동산동,19503,5453
전북특별자치도,익산시,마동,18462,2801
전북특별자치도,익산시,남중동,10875,3881
전북특별자치도,익산시,모현동,35584,7907
전북특별자치도,익산시,송학동,11333,1890
전북특별자치도,익산시,영등1동,19676,4496
전북특별자치도,익산시,영등2동,12059,1684
전북특별자치도,익산시,어양동,21635,3208
전북특별자치도,익산시,신동,14676,3611
전북특별자치도,익산시,팔봉동,6034,1464
전북특별자치도,익산시,삼성동,30534,4856
전북특별자치도,정읍시,,101129,33796
전북특별자치도,정읍시,신태인읍,4848,2169
전북특별자치도,정읍시,북면,3809,1545
전북특별자치도,정읍시,입암면,2506,1262
전북특별자치도,정읍시,소성면,1880,974
전북특별자치도,정읍시,고부면,2547,1313
전북특별자치도,정읍시,영원면,1575,867
전북특별자치도,정읍시,덕천면,1613,751
전북특별자치도,정읍시,이평면,1816,975
전북특별자치도,정읍시,정우면,2269,1139
전북특별자치도,정읍시,태인면,3128,1572
전북특별자치도,정읍시,감곡면,2569,1425
전북특별자치도,정읍시,옹동면,1542,797
전북특별자치도,정읍시,칠보면,2087,1008
전북특별자치도,정읍시,산내면,1156,610
전북특별자치도,정읍시,산외면,1909,1011
전북특별자치도,정읍시,수성동,15764,3210
전북특별자치도,정읍시,장명동,2637,847
전북특별자치도,정읍시,내장상동,20362,4523
전북특별자치도,정읍시,시기동,2951,1162
전북특별자치도,정읍시,초산동,9707,2028
전북특별자치도,정읍시,연지동,5561,1710
전북특별자치도,정읍시,농소동,4872,1417
전북특별자치도,정읍시,상교동,4021,1481
전북특별자치도,남원시,,74364,25717
전북특별자치도,남원시,운봉읍,3485,1674
전북특별자치도,남원시,주천면,2412,1062
전북특별자치도,남원시,수지면,1013,534
전북특별자치도,남원시,송동면,1787,902
전북특별자치도,남원시,주생면,1664,852
전북특별자치도,남원시,금지면,2035,1113
전북특별자치도,남원시,대강면,1373,820
전북특별자치도,남원시,대산면,1448,714
전북특별자치도,남원시,사매면,1425,717
전북특별자치도,남원시,덕과면,892,478
전북특별자치도,남원시,보절면,1270,708
전북특별자치도,남원시,산동면,1582,827
전북특별자치도,남원시,이백면,2065,946
전북특별자치도,남원시,아영면,1764,857
전북특별자치도,남원시,산내면,1985,749
전북특별자치도,남원시,인월면,2635,1130
전북특별자치도,남원시,동충동,2843,994
전북특별자치도,남원시,죽항동,2821,1072
전북특별자치도,남원시,노암동,5768,1453
전북특별자치도,남원시,금동,5783,1703
전북특별자치도,남원시,왕정동,5375,1471
전북특별자치도,남원시,향교동,6365,2071
전북특별자치도,남원시,도통동,16574,2870
전북특별자치도,김제시,,81823,29615
전북특별자치도,김제시,만경읍,2531,1238
전북특별자치도,김제시,죽산면,2305,1250
전북특별자치도,김제시,백산면,3892,1185
전북특별자치도,김제시,용지면,3318,1621
전북특별자치도,김제시,백구면,3560,1586
전북특별자치도,김제시,부량면,1278,629
전북특별자치도,김제시,공덕면,2420,1114
전북특별자치도,김제시,청하면,1639,846
전북특별자치도,김제시,성덕면,1662,843
전북특별자치도,김제시,진봉면,2386,1323
전북특별자치도,김제시,금구면,5653,2034
전북특별자치도,김제시,봉남면,2087,1095
전북특별자치도,김제시,황산면,1847,876
전북특별자치도,김제시,금산면,4398,1999
전북특별자치도,김제시,광활면,1241,599
전북특별자치도,김제시,요촌동,10884,3086
전북특별자치도,김제시,신풍동,12365,3388
전북특별자치도,김제시,검산동,11992,2736
전북특별자치도,김제시,교월동,6365,2167
전북특별자치도,완주군,,100372,26951
전북특별자치도,완주군,삼례읍,22305,4791
전북특별자치도,완주군,봉동읍,24325,4772
전북특별자치도,완주군,용진읍,10917,2914
전북특별자치도,완주군,상관면,3982,1404
전북특별자치도,완주군,이서면,15402,2830
전북특별자치도,완주군,소양면,5625,2427
전북특별자치도,완주군,구이면,5492,2215
전북특별자치도,완주군,고산면,4245,1747
전북특별자치도,완주군,비봉면,1732,823
전북특별자치도,완주군,운주면,1877,953
전북특별자치도,완주군,화산면,2512,1105
전북특별자치도,완주군,동상면,1032,479
전북특별자치도,완주군,경천면,926,491
전북특별자치도,진안군,,24284,10183
전북특별자치도,진안군,진안읍,9618,3312
전북특별자치도,진안군,용담면,849,437
전북특별자치도,진안군,안천면,1029,503
전북특별자치도,진안군,동향면,1322,654
전북특별자치도,진안군,상전면,802,388
전북특별자치도,진안군,백운면,1950,871
전북특별자치도,진안군,성수면,1692,812
전북특별자치도,진안군,마령면,1688,834
전북특별자치도,진안군,부귀면,2863,1154
전북특별자치도,진안군,정천면,1060,453
전북특별자치도,진안군,주천면,1411,765
전북특별자치도,무주군,,22777,9087
전북특별자치도,무주군,무주읍,9211,2653
전북특별자치도,무주군,무풍면,2077,1028
전북특별자치도,무주군,설천면,3729,1474
전북특별자치도,무주군,적상면,2515,1279
전북특별자치도,무주군,안성면,3915,1910
전북특별자치도,무주군,부남면,1330,743
전북특별자치도,장수군,,21015,8581
전북특별자치도,장수군,장수읍,7196,2315
전북특별자치도,장수군,산서면,1914,944
전북특별자치도,장수군,번암면,2176,1141
전북특별자치도,장수군,장계면,4140,1506
전북특별자치도,장수군,천천면,2005,1044
전북특별자치도,장수군,계남면,2089,898
전북특별자치도,장수군,계북면,1495,733
전북특별자치도,임실군,,25298,11004
전북특별자치도,임실군,임실읍,7067,2027
전북특별자치도,임실군,청웅면,1192,641
전북특별자치도,임실군,운암면,1515,729
전북특별자치도,임실군,신평면,1359,686
전북특별자치도,임실군,성수면,1549,791
전북특별자치도,임실군,오수면,3350,1632
전북특별자치도,임실군,신덕면,1241,629
전북특별자치도,임실군,삼계면,1382,791
전북특별자치도,임실군,관촌면,3014,1323
전북특별자치도,임실군,강진면,1373,653
전북특별자치도,임실군,덕치면,1097,546
전북특별자치도,임실군,지사면,1159,556
전북특별자치도,순창군,,27665,10661
전북특별자치도,순창군,순창읍,10825,2538
전북특별자치도,순창군,인계면,1503,689
전북특별자치도,순창군,동계면,1967,971
전북특별자치도,순창군,풍산면,1619,800
전북특별자치도,순창군,금과면,1764,864
전북특별자치도,순창군,팔덕면,1439,668
전북특별자치도,순창군,쌍치면,1950,918
전북특별자치도,순창군,복흥면,2077,926
전북특별자치도,순창군,적성면,1253,625
전북특별자치도,순창군,유등면,1025,526
전북특별자치도,순창군,구림면,2243,1136
전북특별자치도,고창군,,50242,20665
전북특별자치도,고창군,고창읍,20427,5428
전북특별자치도,고창군,고수면,2219,1086
전북특별자치도,고창군,아산면,2396,1198
전북특별자치도,고창군,무장면,2584,1229
전북특별자치도,고창군,공음면,2204,1188
전북특별자치도,고창군,상하면,2171,1074
전북특별자치도,고창군,해리면,2419,1363
전북특별자치도,고창군,성송면,1608,901
전북특별자치도,고창군,대산면,2818,1500
전북특별자치도,고창군,심원면,2252,1045
전북특별자치도,고창군,흥덕면,2828,1381
전북특별자치도,고창군,성내면,1745,946
전북특별자치도,고창군,신림면,2011,1017
전북특별자치도,고창군,부안면,2560,1309
전북특별자치도,부안군,,47193,18937
전북특별자치도,부안군,부안읍,19892,5355
전북특별자치도,부안군,주산면,1691,925
전북특별자치도,부안군,동진면,2460,1280
전북특별자치도,부안군,행안면,2003,871
전북특별자치도,부안군,계화면,2899,1519
전북특별자치도,부안군,보안면,2163,1199
전북특별자치도,부안군,변산면,4035,1624
전북특별자치도,부안군,진서면,2079,1013
전북특별자치도,부안군,백산면,2242,1213
전북특별자치도,부안군,상서면,1969,1000
전북특별자치도,부안군,하서면,2322,1227
전북특별자치도,부안군,줄포면,2366,1166
전북특별자치도,부안군,위도면,1072,545
전라남도,,,1778171,508215
전라남도,목포시,,201544,46548
전라남도,목포시,용당1동,8862,3401
전라남도,목포시,용당2동,4322,1793
전라남도,목포시,연동,3687,1570
전라남도,목포시,산정동,8503,2074
전라남도,목포시,연산동,9641,1288
전라남도,목포시,원산동,10989,2524
전라남도,목포시,대성동,4510,1149
전라남도,목포시,목원동,5896,2604
전라남도,목포시,동명동,4381,1886
전라남도,목포시,삼학동,5260,1629
전라남도,목포시,만호동,2251,1070
전라남도,목포시,유달동,3542,1432
전라남도,목포시,죽교동,2504,984
전라남도,목포시,북항동,8029,2109
전라남도,목포시,용해동,15130,2923
전라남도,목포시,이로동,9677,2242
전라남도,목포시,상동,21128,4432
전라남도,목포시,하당동,14301,2106
전라남도,목포시,신흥동,15672,2870
전라남도,목포시,삼향동,4174,1068
전라남도,목포시,옥암동,10196,1608
전라남도,목포시,부흥동,7549,1480
전라남도,목포시,부주동,21340,2306
전라남도,여수시,,262832,67162
전라남도,여수시,돌산읍,2291,1289
전라남도,여수시,돌산읍우두출장소,7895,2763
전라남도,여수시,돌산읍죽포출장소,1726,969
전라남도,여수시,소라면,21029,4200
전라남도,여수시,율촌면,6043,2569
전라남도,여수시,화양면,5884,2816
전라남도,여수시,남면,2552,1416
전라남도,여수시,화정면,1248,759
전라남도,여수시,화정면개도출장소,742,391
전라남도,여수시,삼산면,1920,843
전라남도,여수시,동문동,3955,1589
전라남도,여수시,한려동,2538,1048
전라남도,여수시,중앙동,3609,1562
전라남도,여수시,충무동,3297,1542
전라남도,여수시,광림동,5828,2156
전라남도,여수시,서강동,3713,1473
전라남도,여수시,대교동,4429,2060
전라남도,여수시,국동,9732,3394
전라남도,여수시,월호동,6991,2173
전라남도,여수시,여서동,15316,4363
전라남도,여수시,문수동,18314,4193
전라남도,여수시,미평동,10960,2661
전라남도,여수시,둔덕동,9200,1946
전라남도,여수시,만덕동,9955,2531
전라남도,여수시,쌍봉동,31222,4862
전라남도,여수시,시전동,43282,4981
전라남도,여수시,여천동,18721,4154
전라남도,여수시,주삼동,7448,1154
전라남도,여수시,삼일동,1930,815
전라남도,여수시,묘도동,1062,490
전라남도,순천시,,275014,57241
전라남도,순천시,승주읍,2313,1230
전라남도,순천시,해룡면,4050,1899
