시도,시군구,읍면동,총인구수,노인인구수,구별_노인인구수,구별_치과수,구별_지표,최종_유망_지수,경제력_지수,노인인구_점수,공급부족_점수,경제력_점수,Total_Score
경상북도,포항시 남구,송도동,10811,4724,,,0.0,0.0,0.0,1.4534991626755982,1.0,1.0,1.4534991626755982
충청남도,천안시 서북구,쌍용2동,33868,4722,,,0.0,0.0,0.0,1.4533071647235762,1.0,1.0,1.4533071647235762
전북특별자치도,전주시 덕진구,송천1동,32416,4715,,,0.0,0.0,0.0,1.4526351718914998,1.0,1.0,1.4526351718914998
서울특별시,중구,필동,4307,971,27266.0,185.0,147.38378378378377,143109.65405405403,0.0,1.093215005706606,1.3279243644138576,1.0,1.4517068416206365
충청북도,청주시 서원구,분평동,27348,4697,,,0.0,0.0,0.0,1.4509071903233033,1.0,1.0,1.4509071903233033
서울특별시,중구,장충동,4525,958,27266.0,185.0,147.38378378378377,141193.66486486484,0.0,1.0919670190184638,1.3279243644138576,1.0,1.4500496096909883
경기도,용인시 처인구,이동읍,18967,4680,,,0.0,0.0,0.0,1.4492752077311175,1.0,1.0,1.4492752077311175
전북특별자치도,전주시 완산구,삼천3동,20125,4658,,,0.0,0.0,0.0,1.4471632302588773,1.0,1.0,1.4471632302588773
충청북도,청주시 흥덕구,강서제1동,30325,4615,,,0.0,0.0,0.0,1.4430352742904076,1.0,1.0,1.4430352742904076
경기도,용인시 처인구,남사읍,23511,4586,,,0.0,0.0,0.0,1.440251303986091,1.0,1.0,1.440251303986091
충청북도,청주시 청원구,내수읍,18713,4579,,,0.0,0.0,0.0,1.4395793111540143,1.0,1.0,1.4395793111540143
경상남도,창원시 마산회원구,석전동,15345,4549,,,0.0,0.0,0.0,1.4366993418736866,1.0,1.0,1.4366993418736866
경기도,고양시 일산동구,정발산동,21015,4529,,,0.0,0.0,0.0,1.4347793623534681,1.0,1.0,1.4347793623534681
경상남도,창원시 마산합포구,교방동,18602,4508,,,0.0,0.0,0.0,1.432763383857239,1.0,1.0,1.432763383857239
전북특별자치도,전주시 덕진구,진북동,12004,4442,,,0.0,0.0,0.0,1.426427451440518,1.0,1.0,1.426427451440518
전북특별자치도,전주시 덕진구,금암동,17562,4434,,,0.0,0.0,0.0,1.4256594596324306,1.0,1.0,1.4256594596324306
서울특별시,중구,명동,2455,742,27266.0,185.0,147.38378378378377,109358.76756756756,0.0,1.0712312402001045,1.3279243644138576,1.0,1.4225140637829923
경기도,용인시 기흥구,기흥동,20666,4394,,,0.0,0.0,0.0,1.4218195005919938,1.0,1.0,1.4218195005919938
경기도,용인시 처인구,유림2동,38369,4348,,,0.0,0.0,0.0,1.4174035476954912,1.0,1.0,1.4174035476954912
경기도,고양시 덕양구,원신동,22297,4327,,,0.0,0.0,0.0,1.415387569199262,1.0,1.0,1.415387569199262
경기도,용인시 처인구,양지읍,21387,4324,,,0.0,0.0,0.0,1.4150995722712292,1.0,1.0,1.4150995722712292
전북특별자치도,전주시 덕진구,호성동,17995,4283,,,0.0,0.0,0.0,1.4111636142547812,1.0,1.0,1.4111636142547812
경기도,고양시 덕양구,흥도동,29424,4239,,,0.0,0.0,0.0,1.4069396593103007,1.0,1.0,1.4069396593103007
충청북도,청주시 서원구,모충동,21268,4227,,,0.0,0.0,0.0,1.4057876715981696,1.0,1.0,1.4057876715981696
경상남도,창원시 성산구,용지동,25191,4196,,,0.0,0.0,0.0,1.402811703341831,1.0,1.0,1.402811703341831
전북특별자치도,전주시 완산구,평화1동,11492,4186,,,0.0,0.0,0.0,1.401851713581722,1.0,1.0,1.401851713581722
경기도,수원시 영통구,광교1동,53823,4097,,,0.0,0.0,0.0,1.3933078047167498,1.0,1.0,1.3933078047167498
서울특별시,중구,을지로동,3029,511,27266.0,185.0,147.38378378378377,75313.11351351351,0.0,1.0490554767415814,1.3279243644138576,1.0,1.3930663271869408
충청북도,청주시 서원구,수곡2동,14557,4086,,,0.0,0.0,0.0,1.3922518159806296,1.0,1.0,1.3922518159806296
경기도,안산시 상록구,일동,22225,4078,,,0.0,0.0,0.0,1.3914838241725422,1.0,1.0,1.3914838241725422
경상남도,창원시 진해구,풍호동,24357,4053,,,0.0,0.0,0.0,1.389083849772269,1.0,1.0,1.389083849772269
충청남도,천안시 서북구,성거읍,21297,4049,,,0.0,0.0,0.0,1.3886998538682254,1.0,1.0,1.3886998538682254
경상북도,포항시 남구,효곡동,28964,4042,,,0.0,0.0,0.0,1.388027861036149,1.0,1.0,1.388027861036149
경기도,안산시 상록구,해양동,39189,3989,,,0.0,0.0,0.0,1.38293991530757,1.0,1.0,1.38293991530757
경상남도,창원시 마산합포구,반월중앙동,12784,3984,,,0.0,0.0,0.0,1.3824599204275154,1.0,1.0,1.3824599204275154
전북특별자치도,전주시 덕진구,인후1동,16809,3970,,,0.0,0.0,0.0,1.3811159347633626,1.0,1.0,1.3811159347633626
충청남도,천안시 동남구,일봉동,23314,3904,,,0.0,0.0,0.0,1.3747800023466417,1.0,1.0,1.3747800023466417
서울특별시,중구,소공동,2181,293,27266.0,185.0,147.38378378378377,43183.44864864864,0.0,1.0281276999712003,1.3279243644138576,1.0,1.3652758225205375
경기도,안산시 단원구,백운동,23753,3798,,,0.0,0.0,0.0,1.3646041108894837,1.0,1.0,1.3646041108894837
경기도,수원시 영통구,광교2동,28299,3765,,,0.0,0.0,0.0,1.3614361446811234,1.0,1.0,1.3614361446811234
충청북도,청주시 서원구,수곡1동,12268,3744,,,0.0,0.0,0.0,1.359420166184894,1.0,1.0,1.359420166184894
충청남도,천안시 서북구,직산읍,19029,3722,,,0.0,0.0,0.0,1.3573081887126537,1.0,1.0,1.3573081887126537
경상남도,창원시 마산회원구,회원1동,9214,3721,,,0.0,0.0,0.0,1.357212189736643,1.0,1.0,1.357212189736643
경기도,고양시 덕양구,화전동,27699,3701,,,0.0,0.0,0.0,1.3552922102164244,1.0,1.0,1.3552922102164244
경상남도,창원시 진해구,자은동,19738,3700,,,0.0,0.0,0.0,1.3551962112404135,1.0,1.0,1.3551962112404135
경상남도,창원시 성산구,상남동,25684,3687,,,0.0,0.0,0.0,1.3539482245522714,1.0,1.0,1.3539482245522714
경상남도,창원시 진해구,충무동,15101,3686,,,0.0,0.0,0.0,1.3538522255762606,1.0,1.0,1.3538522255762606
경기도,수원시 권선구,곡선동,34332,3638,,,0.0,0.0,0.0,1.3492442747277362,1.0,1.0,1.3492442747277362
충청남도,천안시 서북구,성정1동,16798,3621,,,0.0,0.0,0.0,1.3476122921355507,1.0,1.0,1.3476122921355507
충청남도,천안시 서북구,부성2동,63711,3581,,,0.0,0.0,0.0,1.3437723330951137,1.0,1.0,1.3437723330951137
충청남도,천안시 서북구,백석동,40399,3577,,,0.0,0.0,0.0,1.34338833719107,1.0,1.0,1.34338833719107
경기도,고양시 덕양구,능곡동,17080,3571,,,0.0,0.0,0.0,1.3428123433350043,1.0,1.0,1.3428123433350043
경상북도,포항시 북구,양학동,16237,3552,,,0.0,0.0,0.0,1.3409883627907968,1.0,1.0,1.3409883627907968
전북특별자치도,전주시 완산구,효자3동,13511,3551,,,0.0,0.0,0.0,1.340892363814786,1.0,1.0,1.340892363814786
경기도,안양시 동안구,부림동,26408,3541,,,0.0,0.0,0.0,1.3399323740546767,1.0,1.0,1.3399323740546767
경기도,안산시 단원구,대부동,9122,3538,,,0.0,0.0,0.0,1.339644377126644,1.0,1.0,1.339644377126644
경상남도,창원시 의창구,팔룡동,24184,3534,,,0.0,0.0,0.0,1.3392603812226003,1.0,1.0,1.3392603812226003
경기도,안양시 만안구,호현동,20097,3533,,,0.0,0.0,0.0,1.3391643822465893,1.0,1.0,1.3391643822465893
경기도,안산시 상록구,부곡동,19794,3530,,,0.0,0.0,0.0,1.3388763853185566,1.0,1.0,1.3388763853185566
충청북도,청주시 흥덕구,운천.신봉동,13576,3528,,,0.0,0.0,0.0,1.3386843873665346,1.0,1.0,1.3386843873665346
경기도,부천시 오정구,신흥동,16397,3497,,,0.0,0.0,0.0,1.3357084191101962,1.0,1.0,1.3357084191101962
경기도,고양시 일산서구,송포동,19885,3496,,,0.0,0.0,0.0,1.3356124201341852,1.0,1.0,1.3356124201341852
충청북도,청주시 흥덕구,봉명2.송정동,23083,3464,,,0.0,0.0,0.0,1.3325404529018356,1.0,1.0,1.3325404529018356
경상북도,포항시 남구,대이동,23522,3448,,,0.0,0.0,0.0,1.3310044692856609,1.0,1.0,1.3310044692856609
충청북도,청주시 흥덕구,복대2동,15006,3437,,,0.0,0.0,0.0,1.3299484805495407,1.0,1.0,1.3299484805495407
충청남도,천안시 동남구,봉명동,17093,3383,,,0.0,0.0,0.0,1.324764535844951,1.0,1.0,1.324764535844951
전북특별자치도,전주시 완산구,노송동,9970,3380,,,0.0,0.0,0.0,1.3244765389169182,1.0,1.0,1.3244765389169182
충청남도,천안시 서북구,성정2동,24323,3375,,,0.0,0.0,0.0,1.3239965440368637,1.0,1.0,1.3239965440368637
경상북도,포항시 남구,구룡포읍,6489,3346,,,0.0,0.0,0.0,1.3212125737325469,1.0,1.0,1.3212125737325469
전북특별자치도,전주시 완산구,중화산1동,13250,3346,,,0.0,0.0,0.0,1.3212125737325469,1.0,1.0,1.3212125737325469
경기도,안양시 동안구,인덕원동,17839,3343,,,0.0,0.0,0.0,1.3209245768045141,1.0,1.0,1.3209245768045141
경상남도,창원시 마산합포구,산호동,11055,3335,,,0.0,0.0,0.0,1.3201565849964267,1.0,1.0,1.3201565849964267
충청북도,청주시 서원구,산남동,24634,3320,,,0.0,0.0,0.0,1.318716600356263,1.0,1.0,1.318716600356263
전북특별자치도,전주시 완산구,삼천2동,11686,3295,,,0.0,0.0,0.0,1.3163166259559897,1.0,1.0,1.3163166259559897
전북특별자치도,전주시 덕진구,여의동,15371,3294,,,0.0,0.0,0.0,1.316220626979979,1.0,1.0,1.316220626979979
충청북도,청주시 청원구,우암동,12002,3269,,,0.0,0.0,0.0,1.3138206525797058,1.0,1.0,1.3138206525797058
경상남도,창원시 마산합포구,진동면,11260,3262,,,0.0,0.0,0.0,1.3131486597476294,1.0,1.0,1.3131486597476294
경기도,안산시 단원구,중앙동,23433,3245,,,0.0,0.0,0.0,1.3115166771554438,1.0,1.0,1.3115166771554438
경상남도,창원시 마산합포구,문화동,10492,3239,,,0.0,0.0,0.0,1.3109406832993782,1.0,1.0,1.3109406832993782
전북특별자치도,전주시 완산구,효자1동,12034,3231,,,0.0,0.0,0.0,1.3101726914912908,1.0,1.0,1.3101726914912908
전북특별자치도,전주시 덕진구,인후2동,9877,3206,,,0.0,0.0,0.0,1.3077727170910176,1.0,1.0,1.3077727170910176
경상남도,창원시 성산구,성주동,26618,3198,,,0.0,0.0,0.0,1.3070047252829302,1.0,1.0,1.3070047252829302
전북특별자치도,전주시 덕진구,덕진동,19741,3196,,,0.0,0.0,0.0,1.3068127273309085,1.0,1.0,1.3068127273309085
충청남도,천안시 서북구,쌍용3동,16954,3183,,,0.0,0.0,0.0,1.3055647406427666,1.0,1.0,1.3055647406427666
충청북도,청주시 흥덕구,옥산면,16801,3182,,,0.0,0.0,0.0,1.3054687416667556,1.0,1.0,1.3054687416667556
경기도,고양시 덕양구,행주동,11753,3176,,,0.0,0.0,0.0,1.30489274781069,1.0,1.0,1.30489274781069
경기도,고양시 덕양구,효자동,26261,3164,,,0.0,0.0,0.0,1.3037407600985589,1.0,1.0,1.3037407600985589
경기도,고양시 덕양구,창릉동,22696,3161,,,0.0,0.0,0.0,1.3034527631705262,1.0,1.0,1.3034527631705262
경상북도,포항시 남구,동해면,8988,3122,,,0.0,0.0,0.0,1.2997088031061002,1.0,1.0,1.2997088031061002
경상남도,창원시 마산회원구,양덕1동,9962,3113,,,0.0,0.0,0.0,1.298844812322002,1.0,1.0,1.298844812322002
충청북도,청주시 서원구,사창동,13895,3101,,,0.0,0.0,0.0,1.297692824609871,1.0,1.0,1.297692824609871
전북특별자치도,전주시 덕진구,조촌동,12220,3081,,,0.0,0.0,0.0,1.2957728450896524,1.0,1.0,1.2957728450896524
경기도,용인시 처인구,동부동,12219,3058,,,0.0,0.0,0.0,1.2935648686414012,1.0,1.0,1.2935648686414012
경기도,안양시 동안구,부흥동,15913,3018,,,0.0,0.0,0.0,1.2897249096009642,1.0,1.0,1.2897249096009642
전북특별자치도,전주시 덕진구,우아2동,13489,3002,,,0.0,0.0,0.0,1.2881889259847896,1.0,1.0,1.2881889259847896
경상남도,창원시 마산합포구,자산동,8661,2985,,,0.0,0.0,0.0,1.2865569433926038,1.0,1.0,1.2865569433926038
충청북도,청주시 상당구,탑대성동,11187,2974,,,0.0,0.0,0.0,1.2855009546564837,1.0,1.0,1.2855009546564837
경상남도,창원시 진해구,여좌동,7574,2953,,,0.0,0.0,0.0,1.2834849761602543,1.0,1.0,1.2834849761602543
전북특별자치도,전주시 완산구,효자5동,36001,2924,,,0.0,0.0,0.0,1.2807010058559376,1.0,1.0,1.2807010058559376
경기도,용인시 처인구,백암면,7551,2917,,,0.0,0.0,0.0,1.280029013023861,1.0,1.0,1.280029013023861
충청북도,청주시 청원구,내덕2동,12613,2909,,,0.0,0.0,0.0,1.2792610212157738,1.0,1.0,1.2792610212157738
충청북도,청주시 서원구,남이면,9640,2847,,,0.0,0.0,0.0,1.2733090847030966,1.0,1.0,1.2733090847030966
경기도,용인시 기흥구,서농동,24467,2824,,,0.0,0.0,0.0,1.2711011082548453,1.0,1.0,1.2711011082548453
충청북도,청주시 상당구,영운동,9564,2815,,,0.0,0.0,0.0,1.270237117470747,1.0,1.0,1.270237117470747
충청남도,천안시 동남구,원성2동,8549,2792,,,0.0,0.0,0.0,1.2680291410224958,1.0,1.0,1.2680291410224958
경상남도,창원시 진해구,석동,16648,2791,,,0.0,0.0,0.0,1.2679331420464848,1.0,1.0,1.2679331420464848
전북특별자치도,전주시 완산구,서서학동,7631,2787,,,0.0,0.0,0.0,1.267549146142441,1.0,1.0,1.267549146142441
전북특별자치도,전주시 완산구,중화산2동,18588,2778,,,0.0,0.0,0.0,1.266685155358343,1.0,1.0,1.266685155358343
전북특별자치도,전주시 완산구,중앙동,9542,2738,,,0.0,0.0,0.0,1.262845196317906,1.0,1.0,1.262845196317906
전북특별자치도,전주시 완산구,삼천1동,10799,2733,,,0.0,0.0,0.0,1.2623652014378512,1.0,1.0,1.2623652014378512
충청남도,천안시 서북구,쌍용1동,12324,2721,,,0.0,0.0,0.0,1.2612132137257204,1.0,1.0,1.2612132137257204
경상남도,창원시 의창구,대산면,6489,2706,,,0.0,0.0,0.0,1.2597732290855563,1.0,1.0,1.2597732290855563
충청남도,천안시 서북구,입장면,7401,2697,,,0.0,0.0,0.0,1.2589092383014582,1.0,1.0,1.2589092383014582
경상남도,창원시 마산합포구,완월동,8083,2692,,,0.0,0.0,0.0,1.2584292434214035,1.0,1.0,1.2584292434214035
경기도,안양시 만안구,충훈동,11671,2689,,,0.0,0.0,0.0,1.2581412464933708,1.0,1.0,1.2581412464933708
경상남도,창원시 마산회원구,구암1동,7774,2686,,,0.0,0.0,0.0,1.257853249565338,1.0,1.0,1.257853249565338
경상남도,창원시 마산회원구,회원2동,9241,2684,,,0.0,0.0,0.0,1.257661251613316,1.0,1.0,1.257661251613316
경기도,수원시 팔달구,행궁동,8946,2682,,,0.0,0.0,0.0,1.2574692536612944,1.0,1.0,1.2574692536612944
경기도,안양시 동안구,평안동,22335,2681,,,0.0,0.0,0.0,1.2573732546852834,1.0,1.0,1.2573732546852834
경기도,용인시 처인구,원삼면,7417,2632,,,0.0,0.0,0.0,1.2526693048607482,1.0,1.0,1.2526693048607482
경상남도,창원시 마산합포구,현동,14620,2625,,,0.0,0.0,0.0,1.2519973120286716,1.0,1.0,1.2519973120286716
충청북도,청주시 청원구,오근장동,17491,2609,,,0.0,0.0,0.0,1.250461328412497,1.0,1.0,1.250461328412497
충청북도,청주시 청원구,내덕1동,7620,2595,,,0.0,0.0,0.0,1.249117342748344,1.0,1.0,1.249117342748344
전북특별자치도,전주시 덕진구,우아1동,11512,2528,,,0.0,0.0,0.0,1.2426854113556123,1.0,1.0,1.2426854113556123
경상남도,창원시 진해구,이동,8118,2518,,,0.0,0.0,0.0,1.241725421595503,1.0,1.0,1.241725421595503
경상북도,포항시 북구,기계면,4669,2516,,,0.0,0.0,0.0,1.2415334236434812,1.0,1.0,1.2415334236434812
전북특별자치도,전주시 완산구,효자2동,8721,2511,,,0.0,0.0,0.0,1.2410534287634265,1.0,1.0,1.2410534287634265
충청북도,청주시 흥덕구,강내면,10594,2500,,,0.0,0.0,0.0,1.2399974400273064,1.0,1.0,1.2399974400273064
경기도,용인시 처인구,유림1동,13470,2449,,,0.0,0.0,0.0,1.2351014922507493,1.0,1.0,1.2351014922507493
경상남도,창원시 진해구,경화동,9648,2442,,,0.0,0.0,0.0,1.2344294994186729,1.0,1.0,1.2344294994186729
경상남도,창원시 마산회원구,구암2동,8524,2419,,,0.0,0.0,0.0,1.2322215229704216,1.0,1.0,1.2322215229704216
경상남도,창원시 마산회원구,합성2동,8345,2394,,,0.0,0.0,0.0,1.2298215485701487,1.0,1.0,1.2298215485701487
경상남도,창원시 마산회원구,합성1동,8388,2355,,,0.0,0.0,0.0,1.2260775885057227,1.0,1.0,1.2260775885057227
경기도,수원시 팔달구,매산동,9766,2338,,,0.0,0.0,0.0,1.224445605913537,1.0,1.0,1.224445605913537
충청북도,청주시 상당구,미원면,4470,2322,,,0.0,0.0,0.0,1.222909622297362,1.0,1.0,1.222909622297362
전북특별자치도,전주시 덕진구,혁신동,35976,2280,,,0.0,0.0,0.0,1.2188776653049034,1.0,1.0,1.2188776653049034
충청남도,천안시 동남구,원성1동,7541,2274,,,0.0,0.0,0.0,1.218301671448838,1.0,1.0,1.218301671448838
경상남도,창원시 진해구,웅천동,14018,2247,,,0.0,0.0,0.0,1.215709699096543,1.0,1.0,1.215709699096543
전북특별자치도,전주시 덕진구,팔복동,7130,2243,,,0.0,0.0,0.0,1.2153257031924993,1.0,1.0,1.2153257031924993
충청북도,청주시 서원구,사직2동,10720,2225,,,0.0,0.0,0.0,1.2135977216243026,1.0,1.0,1.2135977216243026
전북특별자치도,전주시 완산구,동서학동,5620,2217,,,0.0,0.0,0.0,1.2128297298162152,1.0,1.0,1.2128297298162152
경기도,안양시 동안구,범계동,15029,2205,,,0.0,0.0,0.0,1.2116777421040843,1.0,1.0,1.2116777421040843
경기도,안산시 상록구,안산동,8074,2191,,,0.0,0.0,0.0,1.2103337564399312,1.0,1.0,1.2103337564399312
충청북도,청주시 상당구,남일면,6361,2160,,,0.0,0.0,0.0,1.2073577881835926,1.0,1.0,1.2073577881835926
충청남도,천안시 서북구,불당1동,31370,2141,,,0.0,0.0,0.0,1.2055338076393851,1.0,1.0,1.2055338076393851
충청남도,천안시 동남구,풍세면,10634,2120,,,0.0,0.0,0.0,1.2035178291431559,1.0,1.0,1.2035178291431559
경상북도,포항시 북구,청하면,4222,2119,,,0.0,0.0,0.0,1.2034218301671449,1.0,1.0,1.2034218301671449
충청북도,청주시 상당구,성안동,6150,2078,,,0.0,0.0,0.0,1.1994858721506971,1.0,1.0,1.1994858721506971
경상북도,포항시 남구,장기면,3633,2075,,,0.0,0.0,0.0,1.1991978752226642,1.0,1.0,1.1991978752226642
경상남도,창원시 마산회원구,회성동,4997,2071,,,0.0,0.0,0.0,1.1988138793186205,1.0,1.0,1.1988138793186205
경기도,안양시 동안구,신촌동,12220,2058,,,0.0,0.0,0.0,1.1975658926304786,1.0,1.0,1.1975658926304786
경상남도,창원시 진해구,덕산동,8941,2032,,,0.0,0.0,0.0,1.1950699192541947,1.0,1.0,1.1950699192541947
경상남도,창원시 마산합포구,진전면,3575,2027,,,0.0,0.0,0.0,1.19458992437414,1.0,1.0,1.19458992437414
경상북도,포항시 북구,환여동,8255,2026,,,0.0,0.0,0.0,1.194493925398129,1.0,1.0,1.194493925398129
